timestamp,date,open,high,low,close,vwap,volume,count
1755388800,2025-08-17,189.73,195.89,187.62,191.10,192.58,192664.65004577,15078
1755475200,2025-08-18,191.10,191.41,180.17,182.90,183.83,249767.31265177,22129
1755561600,2025-08-19,182.97,185.86,175.62,176.20,179.65,241914.64188345,17476
1755648000,2025-08-20,176.21,187.90,176.03,187.90,182.91,199451.42432298,17058
1755734400,2025-08-21,187.89,190.00,179.39,180.29,183.82,198353.02317448,15768
1755820800,2025-08-22,180.29,203.99,177.30,200.62,193.16,490230.05465133,29194
1755907200,2025-08-23,200.62,208.29,195.22,204.00,202.99,284300.08212978,18139
1755993600,2025-08-24,204.01,211.90,201.03,205.80,206.95,405947.82784575,25937
1756080000,2025-08-25,205.80,213.32,185.55,187.19,198.76,587929.12053114,30575
1756166400,2025-08-26,187.22,198.10,185.75,195.85,191.62,304639.46374656,19039
1756252800,2025-08-27,195.86,212.00,193.86,202.91,205.06,560002.89680735,29500
1756339200,2025-08-28,202.93,217.00,201.70,214.47,211.75,574565.95683229,31413
1756425600,2025-08-29,214.44,218.00,199.84,205.12,208.64,825888.69833720,37384
1756512000,2025-08-30,205.10,206.93,197.45,202.71,202.27,293155.91323090,16483
1756598400,2025-08-31,202.71,206.50,200.50,200.71,204.03,326091.64001682,20772
1756684800,2025-09-01,200.71,204.38,194.10,197.27,198.68,435287.37792975,22492
1756771200,2025-09-02,197.31,209.53,196.75,209.52,203.32,478346.80045696,25396
1756857600,2025-09-03,209.53,213.55,207.61,210.71,210.62,348842.89087842,23670
1756944000,2025-09-04,210.70,211.94,201.97,202.33,205.93,255802.80994016,23110
1757030400,2025-09-05,202.33,209.94,201.12,203.36,205.11,415548.45862549,25932
1757116800,2025-09-06,203.38,204.60,199.45,200.17,201.74,120014.59291549,11551
1757203200,2025-09-07,200.17,207.81,200.17,206.41,203.79,114082.50984434,11317
1757289600,2025-09-08,206.40,217.01,205.64,214.11,213.70,523314.13292663,26124
1757376000,2025-09-09,214.12,219.61,211.00,217.11,216.11,259886.63893500,20488
1757462400,2025-09-10,217.20,225.81,215.12,224.07,221.71,324246.52387397,26528
1757548800,2025-09-11,224.07,228.94,221.71,228.78,225.79,375736.73185646,26666
1757635200,2025-09-12,228.78,244.00,228.23,242.33,237.76,588101.79183937,37502
1757721600,2025-09-13,242.32,244.28,235.68,242.45,240.65,246368.10095955,24746
1757808000,2025-09-14,242.48,249.58,239.36,240.02,245.23,389261.73466709,29102
1757894400,2025-09-15,240.02,244.00,230.27,234.47,235.56,333553.72398831,27013
1757980800,2025-09-16,234.39,240.93,230.79,236.97,236.71,244551.02612278,19714
1758067200,2025-09-17,236.98,246.72,232.39,244.85,238.06,336926.90167463,27025
1758153600,2025-09-18,244.85,253.50,242.65,247.65,247.96,429648.35459262,30647
1758240000,2025-09-19,247.64,248.63,235.18,238.54,240.56,418700.36214887,23720
1758326400,2025-09-20,238.53,241.24,237.06,239.52,239.04,163663.83083439,12676
1758412800,2025-09-21,239.53,241.86,235.25,236.28,238.36,126804.60051946,11670
1758499200,2025-09-22,236.25,237.00,213.87,220.51,223.43,639223.93814867,36448
1758585600,2025-09-23,220.52,221.65,212.54,213.33,217.78,472033.08651377,26935
1758672000,2025-09-24,213.26,216.41,205.02,211.73,211.85,254700.74565417,21030
1758758400,2025-09-25,211.73,212.42,191.34,192.80,200.61,560324.53787954,33909
1758844800,2025-09-26,192.79,205.58,190.98,205.27,198.69,418562.91723047,25091
1758931200,2025-09-27,205.26,205.47,200.12,203.54,202.93,79767.15382595,10851
1759017600,2025-09-28,203.54,210.95,198.13,210.89,205.22,266982.40773712,15113
1759104000,2025-09-29,210.89,214.79,204.73,213.01,210.38,464423.88228391,27086
1759190400,2025-09-30,213.02,213.79,204.28,208.73,208.47,314867.93870918,20506
